HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Cabin_deck,Cabin_number,Cabin_side,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True,Cabin_deck_A,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_side_P,Cabin_side_S
Mars,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,1,4044,F,765,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Mars,False,TRAPPIST-1e,49.0,False,7.257002707092073,0.0,6.2766434893416445,7.207118856207756,5.262690188904886,0,4045,D,135,P,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,1,4046,G,664,P,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,4047,G,666,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,0,4049,A,47,S,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Europa,False,55 Cancri e,36.0,False,0.0,7.172424577124845,0.0,7.63433723562832,9.22759072538271,0,4050,A,35,P,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,4053,G,668,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,TRAPPIST-1e,21.0,False,1.3862943611198906,3.5553480614894135,6.398594934535208,0.0,2.1972245773362196,0,4055,F,836,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,36.0,False,6.082218910376446,6.093569770045136,0.0,1.0986122886681098,0.6931471805599453,0,4058,G,669,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,TRAPPIST-1e,54.0,False,6.78105762593618,1.0986122886681098,6.2766434893416445,1.0986122886681098,0.0,0,4060,F,838,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,30.0,False,7.524021415206125,0.0,5.937536205082426,0.0,5.049856007249537,0,4061,D,130,S,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,4061,F,766,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,1,4061,F,766,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,1,4063,G,670,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,TRAPPIST-1e,47.0,False,6.84587987526405,7.298445101508147,5.3651101384303646,0.0,0.0,1,4064,F,767,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,25.0,False,7.200424892944957,0.6931471805599453,5.8888779583328805,0.0,0.0,0,4065,G,665,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Europa,False,55 Cancri e,18.0,False,0.0,3.4339872044851463,0.0,4.219507705176107,7.934155233536322,0,4066,B,155,S,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,4066,B,155,S,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Europa,False,TRAPPIST-1e,27.0,False,5.07651220490495,7.231287004327616,0.0,5.003946305945459,7.687997166393016,0,4068,D,131,S,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
Earth,False,55 Cancri e,24.0,False,0.0,0.0,7.797291273547472,0.0,3.9889840465642745,1,4069,F,768,S,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,1,4071,B,127,P,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,4071,B,127,P,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Earth,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,1,4072,G,671,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Europa,False,TRAPPIST-1e,38.0,False,7.550661243105336,7.152268856032539,0.0,8.930890984450878,2.5649493574615367,0,4075,C,145,S,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Earth,False,TRAPPIST-1e,23.0,False,7.388327859577107,0.0,0.6931471805599453,0.0,1.0986122886681098,0,4076,E,250,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0,4078,G,667,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Mars,False,55 Cancri e,55.0,False,7.427144133408616,0.0,0.6931471805599453,0.0,1.9459101490553132,0,4079,F,771,S,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,55 Cancri e,20.0,False,6.579251212010101,0.0,2.3978952727983707,0.0,0.0,0,4080,F,839,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,55 Cancri e,50.0,False,6.113682179832232,4.890349128221754,5.278114659230517,3.4657359027997265,0.0,0,4081,G,668,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Mars,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,0,4082,E,252,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Europa,False,TRAPPIST-1e,21.0,False,0.0,8.730851903519232,7.511524648390866,2.0794415416798357,3.58351893845611,1,4083,C,146,S,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Europa,False,TRAPPIST-1e,26.0,False,0.0,7.346010209913293,0.0,0.0,6.642486801367256,1,4084,D,132,S,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
Europa,False,TRAPPIST-1e,36.0,False,0.0,7.686162303492906,0.0,7.001245622069476,4.976733742420574,1,4089,A,48,S,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
Mars,False,TRAPPIST-1e,46.0,False,5.429345628954441,0.0,7.344072850573066,1.3862943611198906,1.0986122886681098,1,4090,D,133,S,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
Earth,False,TRAPPIST-1e,26.0,False,0.0,6.375024819828097,0.6931471805599453,0.0,4.07753744390572,1,4091,F,772,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,24.0,False,0.0,3.044522437723423,0.0,2.70805020110221,6.492239835020471,0,4093,F,841,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,55 Cancri e,14.0,False,6.727431724850855,6.985641817639208,1.3862943611198906,5.214935757608986,5.342334251964811,0,4095,G,671,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Mars,False,TRAPPIST-1e,46.0,False,6.856461984594587,0.0,4.859812404361672,1.3862943611198906,3.7376696182833684,1,4096,F,842,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,15.0,False,0.0,6.734591659972948,4.820281565605037,0.0,3.044522437723423,0,4097,E,253,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0,4098,G,672,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,4099,G,673,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Mars,False,TRAPPIST-1e,38.0,False,7.00397413672268,3.784189633918261,5.099866427824199,1.3862943611198906,0.0,0,4101,F,773,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,1,4102,B,128,P,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,0,4103,G,674,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,41.0,False,6.933423025730715,0.0,0.0,0.0,0.0,0,4104,G,675,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,43.0,False,0.0,6.723832440821209,4.3694478524670215,0.0,0.0,1,4106,G,675,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,6.194405391104672,1.791759469228055,5.6240175061873385,0,4107,G,676,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,1,4108,B,158,S,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Europa,False,TRAPPIST-1e,47.0,False,3.332204510175204,7.883069351305753,6.289715570908998,2.9444389791664403,0.0,1,4108,B,158,S,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Earth,False,TRAPPIST-1e,19.0,False,5.135798437050262,5.991464547107982,5.3651101384303646,4.584967478670572,0.0,1,4109,F,843,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,25.0,False,0.0,3.6635616461296463,0.0,6.742880635791903,4.727387818712341,0,4110,E,255,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,4112,G,678,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Europa,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,1,4113,B,129,P,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Europa,False,TRAPPIST-1e,45.0,False,0.0,7.83399634170946,0.0,5.117993812416755,0.6931471805599453,1,4113,B,129,P,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,1,4114,E,270,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,0,4115,G,679,S,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,TRAPPIST-1e,21.0,False,3.713572066704308,0.0,6.602587892189336,0.0,0.0,1,4116,F,774,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,0,4120,G,680,S,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,1,4125,G,677,P,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Europa,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,1,4127,B,130,P,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Mars,False,TRAPPIST-1e,54.0,True,4.718498871295094,0.0,7.0431599159883405,2.1972245773362196,3.1780538303479458,0,4128,F,846,P,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,4128,F,846,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,1,4128,F,846,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,23.0,False,2.772588722239781,0.6931471805599453,6.656726524178391,1.3862943611198906,1.3862943611198906,0,4129,F,847,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,1,4130,D,139,P,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,1,4131,C,147,S,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,0,4132,G,678,P,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,1,4134,G,678,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Mars,False,TRAPPIST-1e,58.0,False,6.7464121285733745,0.0,3.1354942159291497,7.309212365692763,0.0,0,4135,F,777,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,55 Cancri e,39.0,False,6.499787040655854,0.0,0.0,3.713572066704308,0.0,0,4137,F,778,S,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,PSO J318.5-22,23.0,False,3.713572066704308,2.772588722239781,3.4339872044851463,0.0,6.45833828334479,0,4140,F,851,P,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,0,4141,G,679,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,1,4142,C,148,S,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0,4143,E,258,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Earth,False,TRAPPIST-1e,36.0,False,2.995732273553991,6.1675164908883415,0.0,1.791759469228055,5.673323267171493,0,4144,E,259,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Earth,False,PSO J318.5-22,13.0,False,2.833213344056216,0.0,4.477336814478207,6.300785794663244,0.0,0,4145,F,852,P,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
Europa,False,TRAPPIST-1e,54.0,False,0.0,7.880976742655375,0.0,8.071218539969863,0.0,1,4147,C,149,S,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Europa,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,1,4147,C,149,S,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Earth,False,55 Cancri e,33.0,False,5.182452133589036,0.0,6.380122536899765,1.0986122886681098,5.545177444479562,1,4149,G,682,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,46.0,False,0.0,6.937314081223682,0.0,0.0,0.0,1,4150,F,780,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,1,4151,G,683,P,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,35.0,False,4.499809670330265,0.0,0.0,6.302618975744905,0.0,0,4152,F,853,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,1,4154,F,781,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,0,4156,G,684,P,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,6.364750756851911,5.356586274672012,0.0,0,4158,E,273,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Earth,False,TRAPPIST-1e,15.0,False,5.497232539259716,1.0986122886681098,2.772588722239781,1.791759469228055,6.736966958001855,0,4159,F,782,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Mars,False,TRAPPIST-1e,27.0,True,6.495265555937008,4.506145114510275,6.899723107284872,3.8501476017100584,0.0,1,4160,F,783,S,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
Earth,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,1,4163,G,683,S,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,TRAPPIST-1e,37.0,False,5.5093883366279774,0.0,6.556778356158042,1.791759469228055,0.0,1,4165,G,685,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,1,4166,B,132,P,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Europa,False,55 Cancri e,58.0,True,0.0,5.634789603169249,8.196436811235028,4.812184355372417,3.4339872044851463,1,4166,B,132,P,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Earth,False,PSO J318.5-22,26.0,False,0.0,6.089044875446846,0.0,0.0,5.814130531825066,0,4167,G,684,P,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,38.0,False,0.0,2.9444389791664403,3.4339872044851463,0.0,6.725033642166843,0,4168,F,855,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,28.0,False,0.0,5.488937726156687,1.9459101490553132,0.0,6.297109319933935,0,4168,E,260,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Europa,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,1,4169,D,140,P,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
Europa,False,TRAPPIST-1e,41.0,False,0.0,7.354362330421477,0.0,1.0986122886681098,2.833213344056216,1,4169,D,140,P,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,4170,B,133,P,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0,4171,G,686,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,4172,F,856,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,58.0,False,2.5649493574615367,0.0,5.231108616854587,7.798523053625206,1.6094379124341003,0,4172,F,856,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,1,4172,F,856,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,55 Cancri e,24.0,False,7.218176838403408,0.0,3.9318256327243257,0.0,0.0,0,4172,F,856,P,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,56.0,False,4.859812404361672,0.0,6.866933284461882,0.0,3.7612001156935624,0,4172,F,856,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,1,4172,F,856,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,19.0,False,5.043425116919247,5.14166355650266,7.637716432664798,0.0,0.0,1,4172,D,141,P,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,6.490723534502507,4.897839799950911,0,4173,E,261,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Earth,False,TRAPPIST-1e,47.0,False,4.0943445622221,0.6931471805599453,5.793013608384144,6.324358962381311,0.0,0,4174,F,857,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,55 Cancri e,37.0,False,0.0,4.499809670330265,2.772588722239781,3.044522437723423,6.385194398997726,0,4175,F,858,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,1,4176,F,859,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1,4176,F,859,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,20.0,False,6.634633357861686,0.0,6.610696044717759,5.8664680569332965,0.0,1,4176,F,859,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,38.0,False,6.19644412779452,6.498282149476434,5.883322388488279,6.752270376141742,0.0,0,4176,F,859,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,46.0,False,5.5134287461649825,0.0,6.037870919922137,6.175867270105761,3.6109179126442243,0,4176,D,142,P,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
Mars,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,1,4176,F,859,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,55 Cancri e,24.0,False,6.418364935936212,5.7899601708972535,3.8501476017100584,4.477336814478207,0.0,1,4176,F,859,P,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,1,4177,B,161,S,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,1,4177,B,161,S,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Europa,False,55 Cancri e,44.0,False,3.6109179126442243,6.3784261836515865,0.0,7.424165281042028,8.188133414510478,0,4177,B,161,S,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,1.6094379124341003,1.9459101490553132,6.651571873589727,0,4178,G,687,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Europa,False,TRAPPIST-1e,30.0,True,0.0,7.067319848653476,5.214935757608986,4.5217885770490405,0.0,1,4179,A,50,S,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Europa,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,1,4179,A,50,S,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
Europa,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,1,4181,C,133,P,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
Europa,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,4181,C,133,P,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,4181,C,133,P,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,1,4181,C,133,P,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
Europa,False,55 Cancri e,31.0,False,1.0986122886681098,9.076580381796658,0.0,8.484876589939695,9.580937944755272,0,4181,C,133,P,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
Europa,False,55 Cancri e,41.0,True,0.0,9.155250405658222,0.0,6.930494765951626,7.354362330421477,1,4181,C,133,P,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
Europa,False,55 Cancri e,33.0,False,0.0,7.611347717403621,0.0,7.505492274737424,5.209486152841421,0,4182,A,51,S,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Europa,False,TRAPPIST-1e,43.0,False,0.0,4.8283137373023015,0.0,8.288031567776464,5.231108616854587,0,4182,A,51,S,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
Europa,False,55 Cancri e,43.0,True,0.0,8.062432791583195,0.0,3.295836866004329,8.384118837190895,0,4182,A,51,S,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Earth,False,TRAPPIST-1e,36.0,False,7.221105098182496,4.6913478822291435,5.3651101384303646,0.0,4.356708826689592,0,4183,F,784,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,55 Cancri e,19.0,False,6.326149473155099,0.0,5.869296913133774,0.0,2.1972245773362196,0,4184,F,860,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,24.0,False,0.0,7.453561871643373,0.0,0.0,0.0,1,4185,G,688,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,4186,G,685,S,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,TRAPPIST-1e,23.0,False,7.15305163493748,4.442651256490317,0.0,5.484796933490655,6.395261598115449,1,4188,F,861,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
