Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Group,Cabin_number,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True,Cabin_deck_A,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_side_P,Cabin_side_S
26.0,0.0,0.0,0.0,0.0,0.0,2645,95,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
20.0,1.0986122886681098,8.46695197497949,0.0,5.5093883366279774,3.4657359027997265,871,10,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
48.0,0.0,7.359467638255621,0.6931471805599453,0.0,1.0986122886681098,8444,1733,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
37.0,7.925157512224703,0.0,7.034387929915503,0.0,0.0,1956,68,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
24.0,0.0,6.484635235635252,3.1354942159291497,4.990432586778736,1.6094379124341003,465,28,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
18.0,0.0,5.040570333220977,0.0,5.017279836814924,0.0,5361,1101,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
49.0,0.0,8.256866848974312,0.0,5.5053315359323625,5.187385805840755,8741,91,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
28.0,2.1972245773362196,0.0,4.356708826689592,6.329720905522696,0.0,4445,912,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
25.0,6.3835066348840055,6.1463292576688975,0.0,0.0,0.0,1371,44,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
19.0,0.0,0.0,0.0,0.0,0.0,8320,1352,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
18.0,0.0,0.6931471805599453,0.0,6.428105272684596,3.091042453358316,9023,593,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
48.0,5.720311776607412,0.0,5.10594547390058,5.771441123130016,0.0,9019,592,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
22.0,0.0,0.0,0.0,6.658011045870748,0.0,4788,904,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
29.0,1.0986122886681098,1.3862943611198906,7.31455283232408,3.295836866004329,0.0,6647,1273,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
35.0,0.0,0.0,0.0,0.0,0.0,2168,427,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
17.0,0.0,6.07073772800249,0.0,8.007700012884026,0.0,3655,690,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
33.0,0.0,3.295836866004329,0.6931471805599453,3.5263605246161616,7.799753318287247,1590,57,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
13.0,0.0,0.0,0.0,0.0,0.0,8129,1679,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
40.0,8.245384468120747,0.0,3.091042453358316,0.0,0.6931471805599453,7987,248,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
39.0,0.0,0.0,0.0,0.0,0.0,4441,144,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
19.0,0.0,0.0,0.0,0.0,0.0,5572,1153,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
28.0,0.0,0.0,0.0,0.0,0.0,684,145,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
17.0,5.768320995793772,5.220355825078324,0.0,0.0,5.932245187448011,1500,288,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
37.0,6.650279048587422,0.0,6.734591659972948,0.6931471805599453,1.791759469228055,3939,237,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
22.0,0.0,0.0,6.492239835020471,4.553876891600541,0.0,2375,383,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
13.0,0.0,0.0,0.0,0.0,0.0,5112,198,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
23.0,5.945420608606575,6.678342114654332,3.970291913552122,6.484635235635252,7.183870715062453,9196,339,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
23.0,7.4360278163518485,0.0,0.0,3.4657359027997265,5.857933154483459,710,42,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
38.0,0.0,0.0,0.0,0.0,0.0,1068,167,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
32.0,0.0,8.657998068007258,0.0,4.0943445622221,4.812184355372417,512,18,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
28.0,0.0,0.0,0.0,6.78332520060396,0.0,4980,805,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
25.0,0.0,0.0,0.6931471805599453,6.601230118728877,3.258096538021482,1850,356,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
53.0,0.0,8.800113946766308,0.0,8.52674740422105,4.6913478822291435,5488,186,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
41.0,2.0794415416798357,0.0,5.697093486505405,4.6913478822291435,5.8916442118257715,4403,717,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
44.0,8.010027528481734,3.295836866004329,0.0,4.143134726391533,6.807934943699926,7646,285,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
37.0,1.3862943611198906,0.0,6.68586094706836,4.343805421853684,0.0,3560,117,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
40.0,0.0,0.0,0.0,0.0,0.0,3034,103,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
36.0,0.0,8.357259153499912,0.0,0.0,7.425953657077541,8120,253,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
55.0,1.0986122886681098,0.0,0.0,0.0,6.811244378601294,2059,333,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
41.0,0.0,6.023447592961033,0.0,8.301769763117166,0.0,4642,178,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
57.0,0.0,0.0,0.0,0.0,0.0,6943,262,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
40.0,0.0,0.0,0.0,0.0,0.0,8537,1643,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
21.0,6.049733455231958,0.0,5.153291594497779,0.0,5.246297178029092,5951,1133,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
28.0,1.791759469228055,9.018332049592685,0.0,5.204006687076795,8.01565761455734,8176,98,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
31.0,0.0,0.0,0.0,0.0,0.0,169,23,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
18.0,3.4965075614664802,7.135687347028144,0.6931471805599453,0.0,0.0,8222,1697,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
33.0,0.0,5.986452005284438,0.0,7.1308988302963465,6.740519359606223,7459,282,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
3.0,0.0,0.0,0.0,0.0,0.0,7156,475,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
15.0,0.0,0.0,0.0,0.0,0.0,6394,1037,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
28.0,0.0,2.70805020110221,0.0,0.0,6.423246963533519,482,88,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
21.0,0.0,0.0,2.5649493574615367,0.0,6.617402977974478,603,126,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
26.0,3.091042453358316,0.0,6.214608098422191,6.343880434126331,0.0,1729,343,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
25.0,0.0,0.0,0.0,0.0,0.0,4592,862,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
55.0,0.0,0.0,0.0,0.0,0.0,3009,185,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
34.0,0.0,0.0,0.0,0.0,0.0,1115,173,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
52.0,7.21890970761906,4.882801922586371,6.09807428216624,0.0,0.0,5876,184,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
20.0,0.0,0.0,0.0,7.336936913707618,0.0,8384,1722,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
36.0,0.0,0.0,0.0,0.0,0.0,7277,1184,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
23.0,2.772588722239781,0.6931471805599453,6.656726524178391,1.3862943611198906,1.3862943611198906,4129,847,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
30.0,0.0,0.0,0.0,0.0,0.0,984,150,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
28.0,7.554858521040676,0.0,0.0,0.0,1.9459101490553132,5644,1169,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
59.0,0.0,0.0,0.0,0.0,0.0,1749,288,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
51.0,0.0,0.0,0.0,0.0,0.0,5488,186,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
30.0,0.0,6.3561076606958915,5.198497031265826,1.6094379124341003,3.8066624897703196,1187,228,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
22.0,0.0,0.0,5.808142489980444,6.093569770045136,0.0,561,82,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
10.0,0.0,0.0,0.0,0.0,0.0,7304,1512,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
7.0,0.0,0.0,0.0,0.0,0.0,6092,991,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
36.0,7.915348169263078,0.0,0.0,0.0,0.0,133,5,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
18.0,0.0,0.0,0.0,0.0,0.0,3713,133,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
23.0,1.6094379124341003,1.3862943611198906,7.487733761436444,0.0,0.0,8614,1400,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
14.0,0.0,0.0,5.786897381366708,5.5134287461649825,5.723585101952381,5698,1088,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
14.0,0.0,8.422003004412488,5.605802066295998,5.298317366548036,7.228388451573604,8023,249,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
55.0,0.0,0.0,0.0,0.0,0.0,9125,586,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
14.0,0.0,0.0,0.0,0.0,0.0,6458,431,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
28.0,0.0,7.891704659330107,7.177782416195197,2.9444389791664403,2.4849066497880004,7585,281,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
24.0,0.0,0.0,0.0,0.0,0.0,6654,1086,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
20.0,0.0,0.0,0.0,0.0,0.0,9004,292,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
10.0,0.0,0.0,0.0,0.0,0.0,6816,1108,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
21.0,0.0,0.0,0.0,0.0,0.0,6331,237,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
24.0,5.808142489980444,2.302585092994046,5.877735781779639,0.0,0.0,7048,1462,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
38.0,0.0,0.0,0.0,0.0,0.0,951,144,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
33.0,0.0,10.20625526240595,0.0,2.772588722239781,0.0,3444,131,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
53.0,0.0,0.0,0.0,0.0,0.0,6882,438,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
24.0,0.0,3.4339872044851463,6.728628613084702,0.0,0.0,5844,369,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
15.0,5.541263545158426,0.0,2.3978952727983707,5.198497031265826,0.0,2762,439,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
15.0,3.4657359027997265,6.690842277418564,0.6931471805599453,8.462314529906248,7.8547691834991324,7944,230,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
18.0,5.043425116919247,3.1354942159291497,4.356708826689592,6.960347729101308,0.0,2860,546,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
16.0,0.0,0.0,0.0,0.0,0.0,6525,1061,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
19.0,0.0,6.582025138892826,0.0,3.258096538021482,0.6931471805599453,7873,1634,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
30.0,2.70805020110221,9.396487933603666,0.0,7.660114319173928,0.0,933,35,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
18.0,1.6094379124341003,7.198931240688173,0.0,0.0,5.209486152841421,6665,222,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
36.0,0.0,0.0,6.741700694652055,0.0,0.0,5133,829,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
8.0,0.0,0.0,0.0,0.0,0.0,8383,1368,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
30.0,0.0,0.0,0.0,0.0,0.0,7242,273,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
36.0,0.0,0.0,0.0,0.0,0.0,2474,475,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
44.0,6.764091911233509,6.879355804460439,6.55250788703459,0.0,0.0,8680,1786,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
3.0,0.0,0.0,0.0,0.0,0.0,6137,994,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
37.0,0.0,4.499809670330265,2.772588722239781,3.044522437723423,6.385194398997726,4175,858,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
18.0,0.0,8.458716261657262,0.0,3.6109179126442243,6.903747257584598,8948,342,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
25.0,0.0,0.0,6.794586580876499,0.0,0.0,5885,954,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
3.0,0.0,0.0,0.0,0.0,0.0,6766,1098,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
53.0,4.51085950651685,3.4011973816621555,4.634728988229636,5.501258210544727,4.04305126783455,8156,1321,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
32.0,0.0,3.9889840465642745,0.0,6.61338421837956,0.0,3004,572,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
23.0,1.3862943611198906,6.3080984415095305,3.6375861597263857,0.0,2.5649493574615367,2708,522,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
24.0,3.6635616461296463,5.552959584921617,0.0,4.007333185232471,8.339261982923576,3850,137,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
50.0,3.8066624897703196,7.779466967458324,0.0,3.9889840465642745,0.0,277,61,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
43.0,0.0,9.202711344811691,6.493753839851686,2.3978952727983707,5.58724865840025,2790,86,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
32.0,0.0,6.040254711277414,0.0,7.59337419312129,6.257667587882639,5111,171,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
3.0,0.0,0.0,0.0,0.0,0.0,9157,1476,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
35.0,0.0,0.0,0.6931471805599453,0.0,7.142827401161621,2476,512,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
17.0,6.79346613258001,0.0,5.497168225293202,0.0,1.791759469228055,1421,274,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
24.0,4.04305126783455,3.1354942159291497,5.655991810819852,7.282073658093465,0.0,5650,902,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
26.0,0.0,0.0,0.0,0.0,0.0,8211,1323,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
23.0,0.0,6.313548046277095,4.0943445622221,6.580639137284949,2.70805020110221,5492,1052,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
4.0,0.0,0.0,0.0,0.0,0.0,6174,999,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
21.0,6.311734809152915,0.0,4.127134385045092,1.6094379124341003,1.791759469228055,7422,1204,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
16.0,0.0,0.0,0.0,0.0,0.0,4822,981,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
37.0,0.0,0.0,0.0,0.0,0.0,9205,300,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
24.0,7.2485040723706105,0.0,2.70805020110221,1.0986122886681098,5.099866427824199,7764,1613,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
23.0,0.0,6.338594078203183,0.0,3.58351893845611,5.241747015059643,8789,576,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
27.0,1.9459101490553132,0.0,0.0,6.645090969505644,7.040536390215956,4256,880,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
29.0,4.836281906951478,8.54714026778419,2.302585092994046,0.6931471805599453,0.6931471805599453,3639,140,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
21.0,0.0,0.0,0.0,0.0,0.0,3454,568,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
12.0,0.0,0.0,0.0,0.0,0.0,714,109,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
19.0,0.0,0.0,0.0,0.0,0.0,7584,288,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
32.0,0.0,6.675823221634848,0.0,0.6931471805599453,7.197435354096591,6028,57,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,3966,649,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
3.0,0.0,0.0,0.0,0.0,0.0,8638,1402,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
18.0,0.0,0.0,0.0,0.0,0.0,3774,617,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
18.0,0.0,0.0,0.0,0.0,0.0,3149,494,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
11.0,0.0,0.0,0.0,0.0,0.0,4663,765,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
37.0,0.0,0.0,0.0,0.0,0.0,9237,1488,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
43.0,0.0,0.0,6.466144724237619,0.0,2.1972245773362196,6621,1378,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
15.0,5.771441123130016,3.6109179126442243,1.791759469228055,0.0,6.46302945692067,1721,341,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
60.0,0.0,0.0,0.0,2.1972245773362196,6.54965074223381,6784,1102,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
34.0,6.687108607866515,0.0,5.5093883366279774,0.6931471805599453,0.0,6422,408,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
12.0,0.0,0.0,0.0,0.0,0.0,6471,1050,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
29.0,0.0,0.0,3.1354942159291497,6.6052979209482015,0.0,5125,982,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
54.0,0.0,0.0,0.0,0.0,0.0,5768,193,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
29.0,7.707062655370473,0.0,0.0,0.0,0.0,6346,1212,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
23.0,0.0,0.0,0.0,0.0,0.0,4171,686,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
13.0,3.332204510175204,0.0,8.085486772102845,0.0,0.0,4509,144,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
16.0,0.0,0.0,0.0,0.0,0.0,6900,1123,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
17.0,0.0,2.4849066497880004,6.202535517187923,0.0,5.921578419643816,2441,468,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
34.0,2.70805020110221,6.618738983517219,0.0,3.7376696182833684,0.0,8796,1704,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
32.0,0.0,7.1592919047975645,0.0,8.016647877057803,5.814130531825066,8646,325,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
18.0,0.0,0.0,0.0,6.184148890937483,5.771441123130016,7501,1433,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
24.0,7.900636613018005,0.0,5.71042701737487,2.1972245773362196,1.791759469228055,699,24,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
35.0,0.0,0.0,0.0,0.0,0.0,8938,1729,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
21.0,6.878326468291325,0.0,5.365976015021851,2.1972245773362196,4.465908118654584,2672,555,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
21.0,0.0,0.0,0.0,0.0,0.0,7913,1278,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
21.0,0.0,0.0,0.0,0.0,0.0,1992,379,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
45.0,5.293304824724492,6.12029741895095,0.6931471805599453,0.0,1.6094379124341003,8821,565,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
4.0,0.0,0.0,0.0,0.0,0.0,8886,1433,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
24.0,2.70805020110221,6.555356891810665,0.0,0.0,0.0,2780,578,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,6787,1411,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
13.0,0.0,0.0,0.0,0.0,0.0,6472,250,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
33.0,0.0,0.0,0.0,0.0,0.0,1089,41,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
23.0,0.0,0.0,5.421485667911888,1.3862943611198906,7.560080465021827,2837,588,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
28.0,0.0,0.0,0.0,0.0,0.0,6421,197,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
28.0,6.410174881966167,0.0,0.0,5.429345628954441,0.0,5248,856,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
20.0,0.0,2.4849066497880004,0.0,4.919980925828125,6.9930151229329605,984,182,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
21.0,1.6094379124341003,7.685510074619248,4.927253685157205,7.403061091090091,6.1224928095143865,3681,144,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
23.0,0.0,0.0,0.0,6.816735880594968,3.7376696182833684,8932,1727,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
14.0,6.697034247666484,0.0,4.0943445622221,0.0,0.0,5345,167,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
8.0,0.0,0.0,0.0,0.0,0.0,6468,1339,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
73.0,2.833213344056216,0.0,6.583409222158765,1.0986122886681098,4.499809670330265,8024,1533,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
27.0,0.0,3.5263605246161616,2.302585092994046,7.521859252201629,7.618742377670413,6722,445,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,1434,222,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2.0,0.0,0.0,0.0,0.0,0.0,8015,315,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
31.0,0.0,0.0,0.0,0.0,0.0,4240,152,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
4.0,0.0,0.0,0.0,0.0,0.0,6139,230,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
18.0,0.0,0.0,4.02535169073515,7.735870319952567,0.6931471805599453,5368,870,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
39.0,5.556828061699537,7.340835554123275,0.0,7.554047264217659,6.432940092739179,7787,301,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
64.0,7.672292455628756,0.0,5.2574953720277815,4.0943445622221,0.0,4964,154,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
50.0,6.618738983517219,5.10594547390058,5.598421958998375,0.0,0.0,8585,259,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
43.0,5.497232539259716,6.790097235513905,0.0,0.0,0.0,234,50,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
44.0,0.0,0.0,0.0,0.0,0.0,2820,457,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
